idx,prompt,gold,generated_response,bleurt_score,hallucination_label,small_llm,large_llm
126,"Answer the question concisely. Q: ""Which boxer famously said,"""" If I can't beat this bum take my name off the record books?"""""" A:","['Rocco Marchegiano', 'Rocky Marciano', 'The Brockton Blockbuster', 'Brockton Bomber', 'Marciano, Rocky', 'Rocco francis marchegiano', 'The Brockton Bomber', 'Brockton Blockbuster', 'Rocco Francis Marchegiano']"," ""Muhammad Ali",0.07058783620595932,1,1,1
159,Answer the question concisely. Q: Which Palestinian co-founded al Fatah in 1957? A:,"['Yasir Arafat', ""Yasir 'Arafat"", 'Jassir Arafat', 'Abu Ammar', ""Yasser 'Arafat"", 'محمد عبد الرحمن عبد الرؤوف عرفات القدوة الحسيني', 'Abū %60ammār', 'Mohammed Abdel Rahman Abdel Raouf Arafat Al Qudua Al Husseini', 'Yaser Arafat', 'Mohammed Abdel Rahman Abdel Raouf Arafat al-Qudwa al-Husseini', 'Ashraf al-Kurdi', 'Muhammad Abd ar-Rauf al-Qudwah al-Husayni', 'Abu Amar', 'Mohammed Abdel-Raouf Arafat As Qudwa al-Hussaeini', 'Death of yasser arafat', 'Yasser Arafet', 'Yasser Arafat', 'Death Of Yasser Arafat', 'Yassir Arafat', 'Death of Arafat', 'Muhammed al-Qudwa al-Husseini', 'Yasir Arafat (Disambiguation)', 'Illness of Yasser Arafat', 'Yassar Arafat']", Yasser Arafat,0.9499902129173279,0,0,0
164,"Answer the question concisely. Q: In La Cage Aux Folles, what was La Cage Aux Folles? A:","['Discotheque', 'Night clubs', 'Diskotek', 'Dance club', 'Clubbers', 'Night club', 'Discothèque', 'Nightclubs', 'Clubber', 'Theque', 'Discoteck', 'Dance Club', 'Discotech', 'Discothèques', 'Clubgoer', 'Nightclub culture', 'List of nightclubs', 'Nightclub', 'Discoteque', 'Discotheques', 'Discothek', 'History of discotheques', 'Disco Bar', 'Dance clubs', 'Night Clubs', 'Disco pub', 'Discotek', 'Discotheke', 'Club scene', 'Night-club', 'Club night', 'History of nightclubs']", A play about a gay man and his two drag queens,0.1875668615102768,1,1,1
196,Answer the question concisely. Q: In which city was John Lennon murdered? A:,"['New Yourk State', 'State of N.Y.', 'US-NY', 'N Y', 'The state of NY', 'NewYork', 'NYS', 'Neo York', 'NY state', 'Nova York', 'State of new york', 'Ny', 'New york', 'Nueva York (estado)', 'N Y state', 'New York (state)', 'U.S. state of New York', 'New York state', 'New York, U.S.', 'State New York', 'Nýja-Jórvík', 'Newyork', 'NEW YORK', 'State of N. Y.', 'N. Y. state', 'NY', 'The state of N.Y.', 'NY (state)', ""New York's"", 'N.Y. (U.S. state)', 'State of new yourk', 'New York State', 'New York (U.S. state)', 'New york state', 'New Yrok', '11th State', 'New York (USA State)', 'State of N Y', 'New-York', 'The State of New York', 'State of New York', 'US state of New York', 'N Y (U.S. state)', 'N.Y. state', 'N.Y.', 'The state of N. Y.', 'N. Y. (state)', 'The state of N Y', 'New York, US', 'N.Y. (state)', 'Nyja-Jorvik', 'Religion in New York', 'New Yourk', 'N. Y.', ""New York State's"", 'Estado Nueva York', 'New York (USA state)', 'New york population', 'New York, U.S.A', 'New York', 'NY (U.S. state)', 'Estado de Nueva York', 'N. Y. (U.S. state)', 'Eleventh State', 'N Y (state)', 'State of NY', 'New York (State)', 'New York (U.S. state']", In New York City,0.5549870133399963,0,1,0
209,Answer the question concisely. Q: Which Syrian city is said to be the oldest continually inhabited city in the world? A:,"['Damascuc', 'Damascos', 'Emirate of Damascus', 'Damascus', 'City of jasmin', 'Asia/Damascus', 'Damaskos', 'City of Jasmin', 'Al Shamie', 'Ash-Shām', 'دمشق', 'الشام', 'Sultanate of Damascus', 'Demographics of Damascus', 'History of Damascus', 'Ancient City of Damascus', 'Al-Shami', 'Damascus, SY', 'Damascus in the middle ages', 'Dimashq', 'Damascus, Syria', 'Ancient damascus', 'Medieval damascus', 'Classical damascus', 'Capital of Syria', 'Damaskus']", Damascus,0.7978610992431641,0,0,0
228,Answer the question concisely. Q: What raw material is used for making glass? A:,"['Sandiest', 'Coversand', 'Desert sand', 'Psammophilous', 'Psammophile', 'Sand', 'Floor sugar', 'Sand-grain', 'Floor-sugar', 'Sand grain', 'Grains of sand']", Glass is made from sand,0.6164154410362244,0,1,1
231,Answer the question concisely. Q: What name is given to the change of state from liquid to gas? A:,"['Evaporating', 'Vapourization', 'Evapouration', 'Verdunstung', 'Vaporized', 'Évaporation', 'Evaporates', 'Evapourate', 'Evaporation', 'Vaporizing', 'Vaporise', 'Evaporate', 'Vapourise', 'Evaporated', 'Vaporizes']", Liquefaction,0.3862954378128052,1,1,1
251,Answer the question concisely. Q: What is the name of the large buttock and thigh muscle? A:,"['Gluteus maximus muscles', 'Glutei maximi', 'Gluteus maximus', 'Gluteaus maximus', 'Glutaeus maximus muscle', 'Musculus glutaeus maximus', 'Glute', 'Glutius maximus', 'Gluteus Maximus', 'Musculus gluteus maximus', 'Glutes', 'Glutis maximus', 'Gluteus maximus muscle', 'Glutæus maximus', 'Glutaeus maximus', 'Glutæus maximus muscle']", Gluteus maximus,0.9842356443405151,0,0,0
252,"Answer the question concisely. Q: When the egg is released from the ovary, what is left behind? A:","['Corpora lutea', 'Lutein cyst', 'Corpus luetum', 'Corpus luteum', 'Yellow body', 'Corpus albicantia', 'Corpora luteum', 'Corpus luteum hormones', 'Corpus leteum', 'Granulosa lutein cell', 'Corpus lutea', 'Corpora albicantia', 'Theca lutein cell', 'Luteal cells', 'Corpus luteum graviditatis', 'Luteal cell', 'Luteal', 'Corpus Luteum', 'Corpus luteum cell', 'Yellow bodies']", The egg,0.1218336820602417,1,1,1
253,Answer the question concisely. Q: What is the scientific name for the heart's pacemaker? A:,"['Sinoatrial', 'Sa node', 'The sinoatrial node', 'Sinuatrial mode', 'SA Node', 'Sinoastrial node', 'Sinu-atrial node', 'Sinus Node', 'SA node', 'Sinoatrial Node', 'Nodus sinuatrialis', 'Sinoatrial cell', 'Sinuatrial node', 'Sinus node', 'Atrial sinus', 'Sino-atrial node', 'Sino atrial node', 'Sinoatrial node']", The sinoatrial node,0.9470621347427368,0,0,0
263,Answer the question concisely. Q: Who was the first man to walk on the Moon? A:,"[""That's one small step for a man one giant leap for mankind"", 'Neil Armstrong', 'First man on moon', 'One small step for man', ""That's one small step for a man, one giant leap for mankind"", 'Niel Armstrong', ""That's one small step for man, one giant leap for mankind"", 'Neal armstrong', 'First man on the moon', 'Astronaut Armstrong', 'Neil armstrong', 'Neil Alden Armstrong', 'Neal Armstrong', 'First man on the Moon', ""That's one small step for a man"", 'Neil armstorng', 'Armstrong, Neil Alden', 'Neil A. Armstrong']", Neil Armstrong,0.8941417336463928,0,0,0
281,Answer the question concisely. Q: What is the most popular natural attraction in Alaska? A:,"['Denali North Peak', 'Mount McKinley', 'Mount McKinley North Peak', 'Mt McKinley (Denali)', 'Churchill peaks', 'Mount McKinley South Buttress', 'Highest mountain in North America', 'Большая Гора', 'Mount Mckinley', 'Mt. Denali', 'Mount mckinley', 'Mt McKinley', 'Mount McKinely', 'Mount McKinley East Buttress', 'Mt. McKinley', 'Mt. mckinley', 'Mount Denali', 'Denali East Buttress', 'Mount McKinley (Alaska)', 'Denali', 'Denali South Buttress', 'Mt mckinley']", The aurora borealis,0.26021504402160645,1,1,1
291,Answer the question concisely. Q: Taphephobia is the fear of losing your teeth? A:,"['False (disambiguation)', 'Falsehood', 'False']", Yes,0.06250914931297302,1,1,1
295,Answer the question concisely. Q: What is the only letter of the alphabet which does not appear in any of the names of the 50 American states? A:,"['ⓠ', '🅠', 'Q (alphabet)', 'Ⓠ', '⒬', '🅀', 'Ｑ', '🄠', 'Q', 'Q (letter)', '🆀', 'Q.']",,0.2382059246301651,1,1,0
298,"Answer the question concisely. Q: From which country do French fries originate? France, Belgium or Switzerland? A:","['ISO 3166-1:CH', 'Svissland', 'Etymology of Switzerland', 'Confederation Helvetia', 'Swizerland', 'Confederatio Helvetica', 'Environmental Integrity Group', 'Confoederatio Helvetica', 'Svizra', 'SWITZERLAND', 'Confédération suisse', 'SwissEnergy', 'Schweitz', 'Švýcarsko', 'Die Schweiz', 'Schwitzerland', 'Confederation suisse', 'Der Schweiz', 'Swiss Confederated States', 'Suiza', 'Switz', 'Switzeland', 'Schweiz', 'Confederation Helvetica', 'Switserland', 'Suisse', 'Schweizerische Eidgenossenschaft', 'Switzerland information', 'Confederaziun Svizra', 'Switzer land', 'Switzerland', 'Land of the Switzers', 'Swiss confederation', 'Confœderatio Helvetica', 'Swiss', 'Confederation Suisse', 'Confederation of Helvatia', 'Land of the Swiss', 'Confederaziun svizra', 'Svizzera', 'Swissland', 'Swizterland', 'Confédération Suisse', 'Confederazione Svizzera', 'Swiss Confederation']", France,0.3426755666732788,1,1,1
320,Answer the question concisely. Q: The melody for which famous song was written by sisters and school teachers Patty and Mildred Hill in Kentucky in 1893? A:,"['Happy Birthday (song)', 'Happy Birthday (disambiguation)', 'Hapy birthday', 'Happy birthday', 'Happy Birthday (album)', 'Happy Birthday (film)', 'Happy Birthday']"," ""The Battle Hymn of the Republic",0.1444515734910965,1,1,1
329,Answer the question concisely. Q: How many episodes of Prisoner: Cell Block H were made? A:,"['692', 'six hundred and ninety-two']", 1,0.0849417895078659,1,1,1
340,Answer the question concisely. Q: Which P is the correct technical term for the art of making and displaying fireworks? A:,"['Pyrotecnics', 'Pyrotechnics', 'Pyro Technic', 'Puff pot', 'Flash Pot', 'Pyrotechnical', 'Pyrotechnic device', 'Flash pot', 'Pyrotechnic', 'Pytrotechny']", Pyrotechnics,0.9070285558700562,0,0,0
354,"Answer the question concisely. Q: In a standard deck of cards, how many Kings have a moustache? A:","['3', 'Three', 'three']", None,0.07345036417245865,1,1,1
357,Answer the question concisely. Q: In which capital city would you find Charles Bridge and Wenceslas Square? A:,"['City of Prague', 'Prauge', 'Wards of Prague', 'Prague, Czechoslovakia', 'Prahou', 'Prague ,Czech Republic', 'Prague, Bohemia', 'Prague (Czech Republic)', 'Prague, Czechia', 'NUTS Prague', 'Praha, Czech Republic', 'Praha', 'Capital city of the Czech Republic', 'UN/LOCODE:CZPRG', 'Capital of the Czech Republic', 'Europe/Prague', 'Praque', 'Prague tourism', 'Prague, Bohemia, Czech Republic', 'Greater Prague', 'NUTS Praha', 'Prague', 'Prahy', 'Historic Centre of Prague', 'Hlavní město Praha', 'Capital of Czech Republic', 'Prague, Czech Republic', 'CZPRG']", Prague,0.7001643776893616,0,0,0
361,Answer the question concisely. Q: What is the largest city in Turkey? A:,"['Stambulu', 'Istanbul (Turkey)', 'Istanbul', 'UN/LOCODE:TRIST', 'Kushta', 'Historic Areas of İstanbul', 'Easthambull', 'Istanbul Metropolitan Municipality', 'Konstantiniye', 'Istamboul', 'Instanbul', 'Stambol', 'City of Istanbul', 'Micklegard', 'Lygos', 'Islambol', 'East Ham Bull', 'Istambul', 'İstanbul', 'Stambul', 'Dersaâdet', 'Instabul', 'Constantinople (Turkey)', 'Istanbull', 'Ligos', 'Tzarigrad', 'Constantinopole, Turkey', 'Constantinople (modern city)', 'Topboğazi', 'Istanbul, Turkey', 'İstanbul, Turkey', 'Istanbuler']", Istanbul,0.7160617113113403,0,0,0
370,Answer the question concisely. Q: Which animal has the longest gestation period at around 22 months? A:,"['Elephant (disambiguation)', 'The Elephant', 'Elephant (film)', 'Elephant (song)', 'The elephant', ""L'Elephant""]", The giraffe,0.34731942415237427,1,1,1
373,Answer the question concisely. Q: Who dated actress Elizabeth Hurley between 2000 and 2001 and denied he was the father of her son born in 2002 before a DNA test proved otherwise? A:,"['Steve bing', 'Steve Bing', 'Shangri-La Entertainment', 'Steven Bing', 'Stephen Bing']", Hugh Grant,0.20934835076332092,1,1,1
375,Answer the question concisely. Q: Author Dick Francis is famous for writing novels based around which sport? A:,"['Scratch sheet', 'Race horse', 'Pony racing', 'Horse Racing', 'Racing horse', 'Racing industry', 'Horse racing in Japan', 'Horse-racing', 'Keiba', '🏇', 'Horse racing', 'Horse racing venue', 'Racing on horseback', 'Quarter-Horse Racing', 'Horse race', 'Horse races', 'Racehorses', 'Horse-race', 'Racehorse', 'Turf patron', 'Horserace', 'Horseracing']", Cricket,0.34801578521728516,1,1,1
390,"Answer the question concisely. Q: Apart from being warm blooded and giving birth to live young, what do mammals produce to differentiate them from other families of animals? A:","['Whole Milk', 'Dudh', 'Reduced fat milk', 'Cow milk', 'Homogenized Milk', 'Cows’ milk', 'Bovine milk', 'Liquid Milk', 'Sweet milk', 'Dairy milk', 'Low fat milk', 'Milk proteins', 'Milker', 'Whole milk', 'Homo milk', 'Milk solids', 'Milk jugs', 'Breakfast milk', 'Cow’s milk', 'Milk protein', 'Milk (drink)', 'Benefits of Drinking Milk', 'Walrus milk', 'Sterilized milk', 'Milk jug', 'Food milk', 'Lowfat milk', 'Gyunyu', 'Homogenized milk', 'Mammal milk', 'Low-fat milk', ""Cow's milk"", 'Liquid milk', 'Milk (beverage)', 'Reduced-fat milk', 'Milk']", Milk,0.7309080362319946,0,0,0
392,"Answer the question concisely. Q: Which scientist was Time magazine's ""Person of the 20th Century""? A:","['Albert Enstien', 'A Tribute to Einstein', 'Albert Einstien', 'Einstein (physicist)', 'Einsetein', 'Albert Einstin', 'Einstien', 'Albert Eienstein', 'Albert Einstein', 'Einstein, Albert', 'Albert Enstein', 'Einsteinian', 'Alber Enstien', ""Albert Einstein's"", 'Einstein', 'Einstien, Albert', 'A. Einstein', 'Al Einstein', 'Albert einstein', 'Alber Einstein']", Albert Einstein,0.8711592555046082,0,0,0
409,Answer the question concisely. Q: The river Danube flows into which sea? A:,"['Marea Neagră', 'Black Sea shelf', 'Black Sea littoral', 'Черноморский', 'Black sea', 'შავი ზღვის', 'შავი ზღვა', 'Euxine', 'Чорноморський', 'The Black Sea', 'Black seas', 'Schwarzes Meer', 'Pontus Euxinus', 'Pontus Euxinos', 'Euxine Sea', 'Black Sea', 'Kara Deniz', 'Черно море']", The Black Sea,0.9221388101577759,0,0,0
432,Answer the question concisely. Q: On Red Nose Day 2001 who won Celebrity Big Brother? A:,"['Dee, Jack', ""Jack Dee's Sunday Service"", ""Jack Dee's Saturday Night"", 'James Andrew Innes %22Jack%22 Dee', 'Jack Dee', 'James Andrew Innes Dee']", The Queen,0.09237151592969894,1,1,1
454,"Answer the question concisely. Q: The 1955 comedy movie We're No Angels centred on three escaped convicts. Peter Ustinov and Aldo Ray were two, but who played the third? A:","['Humphrey boggart', 'Stephen Bogart', 'Humphrey bogart', 'Humphry Bogart', 'Humphrey DeForest Bogart', 'Tennis anyone', 'Bogart', 'Humphrey Bogart', 'Humprey Bogart']", The third convict was played by,0.031486302614212036,1,1,1
461,"Answer the question concisely. Q: Which serial killer hanged himself in Wakefield Prison in January 2004, four years after being found guilty of 15 murders? A:","['Doctor shipman', 'Dr. Harold Shipman', 'Dr Harold Shipman', 'Dr Shipman', 'Primrose Shipman', 'Dr. Shipman', 'Harold Shipman', 'Fred Shipman', 'Dr. Harold Frederick SHIPMAN', 'Harold shipman', 'Dr. death (harold shipman)', 'Harold Frederick Shipman']", Albert Fish,0.2065267264842987,1,1,1
472,Answer the question concisely. Q: Who killed Jean Paul Marat? A:,"['Corday, Charlotte', 'Charlotte Corday', 'Charlotte la Cordé', ""Marie Anne Charlotte Corday D'Armont"", 'Marie Anne Charlotte Corday Darmont', ""Marie-Anne Charlotte de Corday d'Armont""]", The Marquis de Sade,0.18181216716766357,1,1,1
473,Answer the question concisely. Q: What was the name of the kangaroo often mistaken by Sylvester the cat to be a giant mouse? A:,"['Hippety Hopper', 'Hippity Hopper', 'Giant Mouse']", Roo,0.11566750705242157,1,1,1
501,Answer the question concisely. Q: Which Canadian born  actress was the star in the movie Barb Wire? A:,"['Pamela Anderson', 'Pamela Lee', 'Pamula Anderson', 'Pam anderson', 'Pam Anderson', 'Pamela Denise Anderson', 'Pamela Anderson Lee', 'Pam Andreson', 'Pamala anderson', 'Pamela Lee Anderson', 'Pamela anderson', 'Pamela Anderson House', 'Miss february 1990', 'Pamela andersson']", Sandra Bullock,0.285897433757782,1,1,1
517,Answer the question concisely. Q: How many times did Steffi Graf win the Ladies Singles at Wimbledon? A:,"['seven', '7']", 4,0.15613913536071777,1,1,1
525,Answer the question concisely. Q: Which actress left Eastenders for Hollywood only to flop as The Bionic Woman? A:,"['Michelle Ryan', 'Michelle Ryans', 'Michele ryan']", Linda Thorson,0.4239903688430786,1,1,1
527,"Answer the question concisely. Q: How were Dr Stantz, Dr Spengler and Dr Venkman better known in the 1980's? A:","['Ivo Shandor', 'Ghost buster', 'Dana Barrett', 'Walter Peck', 'Zuul', 'Ghostbusters Trivia', 'Ghostbusters I', 'Who you gonna call%3F', 'Ghostbusters (film)', 'Peter Vankman', 'Keymaster', 'Vinz Clortho', ""I ain't afraid of no ghosts"", 'Ghostbusters', 'GB1', 'Evo Shandor', 'Ghost Busters', 'Ghost busters', 'Ghostbuster']", They were the Ghostbusters,0.5856258273124695,0,0,0
528,Answer the question concisely. Q: General Charles de Gaulle was French President 1959 to 1969. Who succeeded him? A:,"['Georges Jean Raymond Pompidou', 'Georges Pompidou', 'George Pompidou']", General Charles de Gaulle was French President 1959 to 1969. Who succeeded him,0.11028378456830978,1,1,1
543,Answer the question concisely. Q: How many female P.Ms have there been? A:,"['1', 'one', 'One']", None,0.08474075049161911,1,1,1
546,"Answer the question concisely. Q: Which American female rap artist, film & television actress release a song called Paper in 1998 A:","['Dana Owens', 'Lancelot H. Owens', ""List of Queen Latifah's awards and nominations"", 'Rita Owens', 'Queen Latifah', 'Latifah', 'Dana Elaine Owens', 'Queen Latifa']", The late great Tupac Shak,0.1020519882440567,1,1,1
553,Answer the question concisely. Q: Which sea lies between Italy and the former Yugoslavia? A:,"['Adriatic sea', 'Jadransko morje', 'Jadransko more', 'Adriatic Sea', 'Adriatic Coast', 'Mare hadriaticum', 'Adriatic', 'Adriatic coast', 'Pollution of the Adriatic Sea']", The Adriatic Sea,0.7277191281318665,0,0,0
555,Answer the question concisely. Q: Who was known as the Great Lover of the Silent Screen? A:,"['Rudolph Valentino', 'Rudy Valentino', 'Rudolph valentino', 'Rodolph Valentino', 'Rodolfo Alfonso Raffaello Piero Filiberto Guglielmi', 'Rodolfo Valentino', 'Rudolf Valentino']", Buster Keaton,0.22691459953784943,1,1,1
592,Answer the question concisely. Q: How many avenues radiate from the Arc de Triomphe? A:,"['twelve', '12']", One,0.06182442605495453,1,1,1
594,"Answer the question concisely. Q: The Dakar Rally (previously known as the Paris Dakar rally) is an annual event, but of which country is Dakar the capital city? A:","['Republic of Sénégal', 'Sengal', 'Sport in Senegal', 'ISO 3166-1:SN', 'Indigenous cultures, kingdoms and ethnic groups of Senegal', 'Culture of Senegal', 'Republic of Senegal', 'Senegal', 'Senegalese', 'République du Sénégal', 'Sénégal', 'Indigenous Cultures, Kingdoms and Ethnic Groups of Senegal', 'Etymology of Senegal']"," The Dakar Rally is an annual event, but of which country is Dakar the capital city",0.2545103430747986,1,1,1
600,"Answer the question concisely. Q: Produced between 1970 and 1974, what is a Bond Bug? A:","['Automotive vehicle', 'Ottomobile', 'Automobile', 'Environmental impact of cars', 'Self-rolling carriage', '🚗', 'Motorcar', '🚘', 'M1 vehicle', 'Cardoor', 'Motorization', 'Automobil', 'Automobiles', 'Self-propelling carriage', 'Passenger Vehicle', 'Automobilism', 'A car', 'Car', 'Motor car', 'Passenger vehicles', 'Motorisation', 'Autos', 'Automobles', 'The Automobile', 'Environmental impact of automobiles', 'Motor-car', 'Motor Car', 'Car Automobile', 'Cars', 'Passenger vehicle']", A car that was produced by the Bond Bug Company,0.3208230137825012,1,1,1
602,Answer the question concisely. Q: What is the name of the helicopter used to transport the President of the United States A:,"['Marine Two', 'Marine Corps One', 'Marine One', 'Marine I', 'Marine one', 'Marine 1', 'Marine Corps 1', 'Marine-One']", The helicopter is called Air Force One,0.3731381595134735,1,1,1
603,Answer the question concisely. Q: Which queen consort of England is associated with Hever Castle in Kent? A:,"['Anne Boylen', 'Anne Bullen', 'Anne boelyn', 'Anne Boullant', 'Ann Boleyn', 'Anne Boleyn, 1st Marchioness of Pembroke', 'Anne Boelyn', 'Ann Bullen', 'Anne Boleyn', 'Anna Bollina', 'Queen Anne Boleyn', 'Anne Bolyn', 'Anne boleyn', 'Anne bolyn']", Anne Boleyn,0.928625226020813,0,0,0
645,Answer the question concisely. Q: In which TV series would you find an Eagle Transporter A:,"['Alpha1999', 'Space:1999', 'Space 1999', 'The Woodgrove Trilogy', 'Space1999', 'Alpha 1999', 'Space: 1999']", The X-Files,0.1745704710483551,1,1,1
663,"Answer the question concisely. Q: Which Shakespeare play tells the story of Prospero, the rightful Duke of Milan? A:","['Van Eck radiation', 'EMSEC', 'Tempest attack', 'Emissions security', 'Emission security', 'The TEMPEST', 'Tempest (codename)', 'TEMPEST']", The Tempest,0.38096851110458374,1,0,0
667,Answer the question concisely. Q: In which film series would you expect to film Katniss Everdeen and Peeta Malark? A:,"['The Hunger games', 'Hunger Games trilogy', 'Hunger Games', 'Hunger Games (franchise)', 'The Hunger Games', 'Hunger Games Trilogy', 'The Hunger Games trilogy', 'The hunger games', 'Hunger Games franchise', 'The Hunger Games franchise', 'Hunger games trilogy', 'The hunger games.', 'Hunger games', 'Hunger game', 'The hunger games trilogy', 'The Hunger Games (franchise)']", The Hunger Games,0.9059029221534729,0,0,0
671,Answer the question concisely. Q: What animal did Reggie Perrin think of every time his Mother-in-law was mentioned? A:,"['The Hippopotamus', 'A Hippopotamus.']", A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A: A:,0.22587095201015472,1,1,1
674,Answer the question concisely. Q: What song was a hit for Tom Jones and Cerys Matthews in 1999? A:,"[""It's Cold Outside"", ""Baby, It's Cold Outside (song)"", ""Baby, It's Cold Outside"", ""Baby it's cold outside"", 'Baby its cold outside', ""Baby It's Cold Outside""]"," ""It's Not Unusual",0.22206494212150574,1,1,1
681,Answer the question concisely. Q: What was the first Beatles film? A:,"[""A hard day's night"", ""Hard Day's Night"", 'Hard days night', ""A Hard Day's Night (disambiguation)"", 'A hard days night', ""A Hard Day's Night"", 'A Hard Day’s Night', ""Hard day's night""]", Help,0.06375734508037567,1,1,1
689,Answer the question concisely. Q: Which ‘A’ is a calculating frame with sliding balls on wires? A:,"['Abacus Calculation', 'Russian abacus', 'Abaci', 'Nepohualtzintzin', 'Abacus (Aztec)', 'Cranmer abacus', 'Abacuses', 'Counting frame', 'Abacus', 'Abacist', 'Abacus (mathematics)', 'Abacists', 'Bead frame', 'Abacus arithmetic', 'AbacuS', 'Counting frames', 'Abbacus', 'Reckoning frame']", A is a calculating frame with sliding balls on wires,0.2313290536403656,1,0,0
690,Answer the question concisely. Q: The rowan tree is also known as the Mountain ‘what’? A:,"['Ash (disambiguation)', 'Ash']", The Mountain ‘what’,0.07320039719343185,1,1,1
695,Answer the question concisely. Q: Which vegetable was the first to be canned? A:,"['Pisum sativum', 'Pea plant', 'Garden pea', 'Green peas', 'P. sativum', 'Peas', 'Pea', 'Peascods', 'Green pea', 'Green Pea', 'Field peas', 'Pea Plants', 'Pea pod', 'Pisum sativus', 'Petit pois']", Cucumber,0.23676449060440063,1,1,1
699,Answer the question concisely. Q: The town of Tobermory is on which Scottish island? A:,"['Isle of mull scotland', 'Mull', 'Island of Mull', 'Malaeus', 'Muile', 'Glenforsa', 'Isle of Mull']", The Isle of Mull,0.7766439914703369,0,0,0
