idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
18,Answer the question concisely. Q: Who had an 80s No 1 hit with Hold On To The Nights? A:,"['Richard Noel Marx', 'Richard Marx']", Cyndi Lauper,0.22669702768325806,1,1
19,Answer the question concisely. Q: Who directed the classic 30s western Stagecoach? A:,"['John Ford (1895-1973)', ""Sean O'Feeney"", 'John Ford (film director)', 'Ford, John (1895-1973)', 'Argosy Pictures', 'John Ford statue', ""John Martin O'Feeney"", 'John Ford (director)', 'Cavalry trilogy', ""John O'Feeney"", ""Sean Aloysius O'Feeney"", 'Ford, John', 'John Ford']", John Ford,0.8784863948822021,0,0
20,Answer the question concisely. Q: Dave Gilmore and Roger Waters were in which rock group? A:,"['Grey Floyd', 'Pink Floyd trivia', 'The Screaming Ab Dabs', 'Pink flowd', 'The Meggadeaths', 'The Architectural Abdabs', 'PINK FLOYD', 'Pink Flod', 'Pink Floyd', 'Pink Floyd Trivia', 'The Pink Floyd', 'Notable or frequent contributors to pink floyd', 'The Tea Set', 'Pinkfloyd', 'Pi5', 'Pink floid', 'Pink Floyd (band)', 'The T Set', 'Screaming abdabs', 'Notable or frequent contributors to Pink Floyd', 'The Megadeaths', 'Pik floyd', 'The Pink Floyd Sound', 'Pink floyd', 'The T-Set', 'The Screaming Abdabs', 'Clive Metcalfe', 'Meggadeaths']", Pink Floyd,0.8269628286361694,0,0
21,Answer the question concisely. Q: Which highway was Revisited in a classic 60s album by Bob Dylan? A:,"['61', 'sixty-one']", Highway 61,0.4057496190071106,1,0
22,Answer the question concisely. Q: Which was the only eastern bloc country to participate in the 1984 LA Olympics? A:,"['ISO 3166-1:RO', 'Romanian state', 'ROMANIA', 'Roumania', 'Etymology of Romania', 'Romainia', 'Romînia', 'North Danubian region', 'Carpathian Danubian space', 'ROU', 'România', 'Romanian State', 'Roumanie', 'Country ROM', 'Rromania', 'Romania', 'Republic of Romania', 'RO (country)', 'Rumänien', 'Danubian-Carpathian Area', 'Rumania', 'Austro-Hungarian Empire (Romania)', 'Rumunia']", East Germany,0.31631433963775635,1,1
23,Answer the question concisely. Q: Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name? A:,['Wild Palms'], The Fresh Prince of Bel-Air,0.15824466943740845,1,1
24,Answer the question concisely. Q: If I Were A Rich Man Was a big hit from which stage show? A:,"['Fiddler on a Roof', 'Fiddler on the roof', 'Sprintze', 'Fiddler On the Roof', '2 life', 'Fiddler On The Roof', 'The Fiddler on the Roof', 'Fiddler on the Roof', 'Fiddler on the reoof', 'Anatevka']", Fiddler on the Roof,0.9154793620109558,0,0
25,Answer the question concisely. Q: Men Against the Sea and Pitcairn's Island were two sequels to what famous novel? A:,"['HMS Bounty mutineers', 'Mutiny on the Bounty', 'Mutiny on Bounty', 'Mutiny On The Bounty', 'Mutiny on the Bounty (history)', 'Mutiny on the bounty', 'Bounty (vessel)', 'Thomas Ledward']", Mutiny on the Bounty,0.946006715297699,0,0
26,Answer the question concisely. Q: What was Truman Capote's last name before he was adopted by his stepfather? A:,"['Perſons', 'Person', 'Person (philosophical)', 'Personhood Theory', 'Persons', 'Perſon', 'A person', 'Personhood theory']", Truman Capote's last name before he was adopted by his stepfather was Truman Persons,0.2792865037918091,1,0
27,"Answer the question concisely. Q: In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters? A:","['Boojum (disambiguation)', 'A boojum', 'Boojum']", A boojum,1.0063682794570923,0,0
28,"Answer the question concisely. Q: In the Bible, who did the sun and moon stand still before? A:","['Joshua of ephraim', ""Y'hosheya"", 'Yehoshea', 'Yahushua', 'Yoshea', 'Yehoshua%60', 'Yūsha', 'Yhoshoa', 'Joshua bin Nun', 'Joshua Ben Nun', 'Yehosha', 'Jehoshua', 'Yahusha', 'Yhoshua', 'Joshua Bin-Nun', 'Yhoshua Ben Nun', 'Yoshia', 'Yehoshua Ben Nun', ""Y'hoshiya"", 'Yhoshea', ""Y'hoshea"", 'Yhosheya', 'Yoshoa', 'Joshua ben Nun', 'Josue', 'Yhoshia', ""Y'hoshua"", 'Yhosha', ""Yusha'"", 'Yhoshiya', ""Y'hoshia"", ""Joshua's Prayer"", 'Ieshua', ""Y'hoshoa"", 'Yoshua', ""Y'hosha"", 'Joshuah', 'يوشع', 'Joshua', 'Yehoshia', 'Jesus Navin', 'Joshua in Islam', ""Joshua's conquests"", 'Yosheya', 'Joshua son of Nun', 'Yehoshoa', 'Yehoshiya', 'Yĕhōshūa‘', 'Yehosheya', 'Yosha', 'Jehoshuah', 'יְהוֹשֻׁעַ']", Joshua,0.72220778465271,0,0
29,Answer the question concisely. Q: What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise? A:,"['Dangerous Minds (film)', ""My Posse Don't Do Homework"", 'Dangerous Minds']", Dangerous Minds,0.9012517929077148,0,0
30,Answer the question concisely. Q: What was President Gerald Ford's middle name? A:,"['Rudolph (disambiguation)', 'Rudolph', 'Rudolf', 'Rodolph', 'Rodolphe']", Gerald Rudolph,0.4746001362800598,1,1
31,Answer the question concisely. Q: Art Garfunkel trained for which profession although he didn't qualify? A:,"['Master Builder (occupation)', 'Master builder (occupation)', 'Registered Architect', 'Architects', 'Architecht', 'Architect', 'HOK Canada, Inc.', 'Stanford Downey Architects Inc.', 'Graziani + Corazza', 'Architechts', 'Clifford & Lawrie']", medicine,0.09868888556957245,1,1
32,Answer the question concisely. Q: Who was the last inmate of Spandau jail in Berlin? A:,"['Hess, Rudolf', 'Rudolf hess', 'Rudolf W. Hess', 'Rudolph Hess', 'Walther Richard Rudolf Hess', 'Rudolf Walter Richard Hess', 'Rudolf Hess', 'Rudolf Walter Richard Heß', 'Rudolph Heß', 'Rudolf Heß', 'Rudolf Hesse']", Rudolf,0.4551100730895996,1,0
33,Answer the question concisely. Q: What was Eddie Murphy's first movie? A:,"['48 time', '48 Hours', 'forty-eight  time']", Coming to America,0.09226974099874496,1,1
34,Answer the question concisely. Q: In the 80s who wrote the novel Empire of The Sun? A:,"['JG Ballard', 'J.G. Ballard', 'James Graham Ballard', 'J. G. Ballard', 'J.G.Ballard', 'Jg ballard', ""A User's Guide to the Millenium"", 'J G Ballard', 'Ballardian', 'James G. Ballard']", J. G. Ballard,0.9086815714836121,0,0
35,Answer the question concisely. Q: Kagoshima international airport is in which country? A:,"['日本國', 'State of Japan', 'Ja-pan', 'Nihon', 'Nippon', 'Japang', 'Modern–era Japan', 'Etymology of Japan', 'Japan (country)', 'Republic of Japan', 'Japanese financial sector', 'Nihon-koku', 'ISO 3166-1:JP', '日本', 'Japian', 'Japan', 'JapaN', 'The State of Japan', 'Riben', 'Nippon-koku', 'JPN', 'Jpan', 'Rìběn', '日本国', 'Japao', 'JAPAN', 'Japoa', '🗾']", Japan,0.7419753670692444,0,0
36,Answer the question concisely. Q: In which sport could the Pacers take on the Pistons? A:,"['Basketball', 'Basketball gear', 'Bball', ""Boy's Basketball"", 'B Ball', 'Shoot hoops', 'Basketball parity worldwide', ""Men's Basketball"", 'High school basketball', 'Basketball Worldwide', 'Basketball club', 'B-ball', 'Basket-ball', 'Basketball team', '🏀', 'Basketball rim', 'Basketballer', 'Rim (basketball)', 'Basket ball', 'Basketball net', 'Baksetball', 'Basketball player', 'Basket-Ball', 'A: Basketball', ""Women's hoops"", ""Men's basketball"", 'BasketBall', 'Basketball Parity Worldwide', 'Basket Ball', 'Baketball', 'Basketball Player', 'B ball', 'Unicycle basketball']", basketball,0.6920454502105713,0,0
37,Answer the question concisely. Q: Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song? A:,"['Stars on 45 (Single)', 'Stars On 45 Medley', 'Stars on 45 medley', 'Stars on 45 (song)', 'Stars on 45 Medley', ""Medley: Intro Venus / Sugar Sugar / No Reply / I'll Be Back / Drive My Car / Do You Want to Know a Secret / We Can Work It Out / I Should Have Known Better / Nowhere Man / You're Going to Lose That Girl / Stars on 45""]"," ""I Will Always Love You""",0.1689586639404297,1,1
38,Answer the question concisely. Q: Where in Canada is the Lion's Gate bridge? A:,"['Vancouver, Canada', 'Vancouver (Canada)', 'Corpus Christi Elementary School (Canada)', 'UN/LOCODE:CAVAN', 'Vancouver, British Columbia, Canada', 'Vancouver, BC, Canada', 'Vancouver, British-Columbia', 'Vancouver, B.C., Canada', 'Vancouver', 'Vancouver, British Colombia', 'Vancover, British Columbia', 'Vansterdam', 'Vancouver (BC)', 'Hastings East (Vancouver)', 'Vancouver British Columbia', 'Vancouver Canada', 'City of Vancouver', 'Vancouver, BC', 'Vancouver (B.C.)', 'Vancouver City Centre, British Columbia', 'Vancouver, B.C.', 'South Vancouver, British Columbia', 'Vancouverite', 'Vancouver, British Columbia', 'Vancouver Christian School', 'Vancouvr', 'Hong kouver', 'Vancouverites', 'Hongcouver', 'Vancouver, bc', 'Corpus Christi Elementary', 'Hong couver', 'Greater Vancouver Bridges', 'Vancover', 'Vanocuver', 'Vancouver BC']", Vancouver,0.7491419315338135,0,0
39,Answer the question concisely. Q: What was Walter Matthau's first movie? A:,['The Kentuckian'], The Man Who Shot Liberty Valance,0.18393220007419586,1,1
40,Answer the question concisely. Q: Otis Barton was a pioneer in exploring where? A:,"['Underwater', 'Under water', 'Underwater life', 'Undersea']", deep ocean,0.5238437056541443,0,0
41,Answer the question concisely. Q: Where in England was actor Nigel Hawthorne born? A:,"['Cofantre', 'Coventry (city)', 'Coventry, Warwickshire', 'Coventry', 'Coventry, UK', 'Coventry, England', 'City of Coventry', 'COVENTRY', 'County Borough of Coventry', 'Coventry (borough)', 'Coventry City council', 'Coventry, United Kingdom', 'Metropolitan Borough of Coventry']", Hampshire,0.17098554968833923,1,1
42,"Answer the question concisely. Q: What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon? A:","['A manticore', 'The Manticore']", Minotaur,0.3885781764984131,1,1
43,"Answer the question concisely. Q: In Greek mythology, who were Arges, Brontes and Steropes? A:","['Cyclopes (disambiguation)', 'Cyclopes']"," Arges, Brontes and Steropes were the three Cyclopes who forged Zeus's thunderbolts.",0.20060601830482483,1,0
44,Answer the question concisely. Q: Which musician founded the Red Hot Peppers? A:,"['Ferdinand Joseph La Menthe', 'Louise Monette', 'Ferdinand Morton', 'Ferdinand %22Jelly Roll%22 Morton', 'F.P. Lamothe', 'Ferdinand Lamothe', 'Jellyroll Morton', 'Ferdinand Joseph Morton', 'Joseph Ferdinand Morton', 'Ferdinand Joseph Lamothe', 'Jelly-Roll Morton', 'Jelly Roll Morton']", bassist Flea,0.11887854337692261,1,1
45,Answer the question concisely. Q: Where did the Shinning Path terrorists operate? A:,"['Lower Peru', 'Name of Peru', 'Republic of Peru', 'Etymology of Peru', 'ISO 3166-1:PE', 'Piruw', 'Peruano', 'República del Perú', 'El Perú', 'Republic of Perú', 'Peruvian Republic', 'Peru', 'Peruvian', 'Péru', 'Piruw Ripuwlika', 'El Peru', 'Perú', 'Perù', 'Piruw Suyu', 'Pérou', 'Peruvia']", Peru,0.7888382077217102,0,0
46,Answer the question concisely. Q: How old was Jimi Hendrix when he died? A:,"['27', 'twenty-seven']", 2 27 years old,0.39766281843185425,1,0
47,Answer the question concisely. Q: Which Brit broke the land speed record in 1990 in Thrust 2? A:,['Richard Noble'], Richard Noble,0.8855735063552856,0,0
48,Answer the question concisely. Q: In which state was Gene Vincent born? A:,"['US-VA', 'State of Virginia', 'Virginia, USA', 'Tenth State', 'Religion in Virginia', 'Virginia (USA state)', 'Virginia (state)', 'Commonwealth of VA', 'Rest of Virginia', 'Virginia', 'Mother of Presidents', 'Virginia (USA State)', 'The Old Dominion', 'VA (state)', 'Commonwealth of Virginia', 'Virginian Commonwealth', 'The Mother of Presidents', 'Virginia, United States', 'Council of Virginia', 'Sports in Virginia', 'Viginia', 'Virginia (U.S. state)', '10th State', 'Virgina', 'The Commonwealth of Virginia', 'VA, USA', 'Virginia (State)']", New York,0.21352943778038025,1,1
49,Answer the question concisely. Q: How was the European Recovery Program in the 1940s more commonly known? A:,"['European Recovery Programme', 'The marshal plan', 'Marshall Aid', 'European Recovery Program', 'Marshall Paln', 'The Marshall Plan', 'European recovery act', 'Marshall aid', 'Marshall Plan', 'Marshal plan', 'Organization for European Economic Recovery', 'Ministère de la Reconstruction', 'Marshall aid plan', 'Economic Cooperation Act of 1948', 'Marshall plan', 'Operation Rathole']", Marshall Plan,0.9193689823150635,0,0
50,Answer the question concisely. Q: Brandon Lee died during the making of which movie? A:,"['The Crow: Dead Time', 'The Crow (2016 film)', 'The Crow']", The Crow,0.8970506191253662,0,0
51,Answer the question concisely. Q: Who had a 70s No 1 hit with Let's Do It Again? A:,"['The Staple Singers', 'Staple Singers', 'The Staples Singers', 'Staples Singers', 'Cleotha Staples']", The Jackson 5,0.0833626240491867,1,1
52,Answer the question concisely. Q: Who had a Too Legit To Quit Tour? A:,"['M. C. Hammer', 'Hammer (rapper)', 'Family Affair(MC Hammer album)', 'Mc Hammer', 'Too Tight(MC Hammer album)', 'Stanley Burrell', 'Stanley Kirk Burrell', 'M c hammer', 'Mchammer', ""You Shouldn't Touch This"", 'Mc hammer', 'M.C. Hammer', 'Family Affair (MC Hammer album)', 'McHammer', 'MC Hammer', 'Stanley K. Burrell', 'Wiredoo', 'WireDoo', 'The hammer crew', 'Too Tight (MC Hammer album)']", Too Legit To Quit,0.23958340287208557,1,1
53,"Answer the question concisely. Q: ""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?"" A:",['Triumph and Disaster']," The two imposters to meet and treat the same day, according to Rudyard Kipling, were the ""East"" and the ""West."" In the story ""The Ballad of East and West,"" Kipling describes the East and the West as two imposters who are destined to meet and treat each other",0.37721729278564453,1,1
54,Answer the question concisely. Q: Who is the most successful UK solo artist in the USA? A:,"['Sir Elton', 'Rockaday Johnny', 'Elthon John', 'Eltonjohn', 'List of Elton John awards', 'John, Elton', 'Reggie Dwight', 'Lord Choc Ice', 'Redget Buntovan', ""Elton John's discography"", 'Elton john discography', 'Reginald K. Dwight', 'Elton John', 'Mrs. Elton John', 'Lady Choc Ice', 'Reg Kenneth Dwight', 'Renate Blauel', 'Reginald Kenneth Dwight', 'Ann Orson', 'Reg Dwight', 'Elton John Band', 'Reginald Dwight', 'Sir John Elton', 'Elton john', 'Elton John Discography', 'Reginald Kenneth', 'Elton Hercules John', 'Sir Elton Hercules John CBE', 'Elton H. John', 'Nancy Treadlight', 'Reginald kenneth dwight', 'Reginald dwight', 'Sir Elton John', 'Kenneth Dwight']", Elton John,0.9019763469696045,0,0
55,Answer the question concisely. Q: Which country does the airline TAAG come from? A:,"['Angola', 'Angloa', 'Etymology of Angola', 'Republic of Angola', 'Sport in Angola', 'The Republic of Angola', 'ISO 3166-1:AO']", Angola,0.8319718837738037,0,0
56,Answer the question concisely. Q: Which US No 1 single came from Diana Ross's platinum album Diana? A:,"['Upside Down (Diana Ross song)', 'Up side down', 'Upside Down', 'Upside Down (single)']", I'm Coming Out,0.21059969067573547,1,1
57,Answer the question concisely. Q: River Phoenix died during the making of which movie? A:,"['Dark Blood (film)', 'Dark Blood']", The Indian Runner,0.15953460335731506,1,1
58,Answer the question concisely. Q: Which artist David was born in Bradford UK? A:,"['Hockney', 'David Hockney']", David Hockney,0.8921908140182495,0,0
59,Answer the question concisely. Q: What is Mel Gibson's middle name? A:,"['St Colm', 'Saint Colm Cille', 'Calum Cille', 'Collumcille', 'Life of St. Columba', 'St Columcille', 'Columba, Saint', 'Columba', 'St Colmcille', 'Vita Sancti Columbae', 'Saint Columba', 'Vita Columbae', 'Colmcille', 'Colum Cille mac Fedelmtheo', 'Columbkille', 'St. Columcille', 'Columba of Iona', 'Colm Cille', 'Colmkill', 'Columb Cille', 'Colmekill', 'Saint Columb', 'Saint Columbkille', 'St Colum Cille', 'St. Columba', 'Scoto-Hibernian Monasteries', 'Saint Colmcille', 'Life of Columba', 'Columbcille', 'Saint Columcille', 'Colum Cille', 'Columcille', 'St Columba']", Anthony,0.12410276383161545,1,1
60,Answer the question concisely. Q: Richard Daley was mayor of which city for 21 years? A:,"['Chi-Beria', 'Sayre language academy', 'Chicago', 'Chicago, Illinois', 'Hog Butcher for the World', 'Land of smelly onions', 'Ariel Community Academy', 'The weather in Chicago', 'Chicago, Illinois, U.S.A.', 'Chicago, Illionis', 'Near North Montessori', 'Religion in Chicago', 'Chicago Finance Committee', 'The Paris of America', 'The city of Chicago', 'City of Chicago', 'List of sister cities of Chicago', 'UN/LOCODE:USCHI', 'Chicago theatre scene', 'Chicago, WI', 'The City of Broad Shoulders', 'City of Broad Shoulders', 'Sister Cities of Chicago', 'Chicago il', 'Chicago, Illinois, USA', 'Performing arts in Chicago', 'Chicago Transportation Committee', 'Chicago, Wisconsin', 'City of chicago', 'Chicago theater scene', 'Chicago, Il', 'Chicago, IL.', 'Chicago, Ill.', 'City of Chicago, Illinois', 'Chi town', 'Chicago, United States', 'Chicago (Ill.)', 'Transport in Chicago', 'Chicago, Illinois, United States', 'Chicago (IL)', 'USCHI', 'Chichago', 'Chcago', 'Chicago, Illinois, U.S.', 'Sister Cities Chicago', 'Chicago, USA', 'Chi City', 'Chicago, IL', 'Chi-Town', 'Chicago theatre', 'Paris of America', 'Chicago, Illinois, US', 'Chicago Illinois', 'The city of Chicago, Illinois', 'Sister cities of Chicago']", Chicago,0.7451189756393433,0,0
61,"Answer the question concisely. Q: ""In which movie did Garbo say, """"I want to be alone""""."" A:","['The grand hotel', 'Grand Hôtel', 'Grand hotel', 'The Grand Hotel', 'Grand Hotel', 'Grand Hotel (disambiguation)']"," A: Garbo said, ""I want to be alone"" in the movie ""Camille"" (1936",0.08971472084522247,1,1
62,Answer the question concisely. Q: What is Osbert Lancaster best known for producing? A:,"['Cartoonish', 'Cartoons', 'American cartoon', 'Cartoon', 'Cartoonistic', 'Cartoonism']"," Osbert Lancaster is best known for producing comic drawings and illustrations, particularly for The Times and Punch magazine. He was also a painter, designer, and writer",0.1973414123058319,1,1
63,Answer the question concisely. Q: Who was the defending champion when Martina Navratilova first won Wimbledon singles? A:,"['Virginia Wade', 'Sarah Virginia Wade']", Chris Evert,0.1425335854291916,1,1
64,Answer the question concisely. Q: Who was the first US-born winner of golf's British Open? A:,"['Walter Hagen', 'Hagen, Walter', 'Walter Charles Hagen']", Gene Sarazen,0.14775922894477844,1,1
65,Answer the question concisely. Q: In which country is the Sky Train Rail bridge? A:,"['Canada', 'Canadá', 'The Dominion of Canada', 'Commonwealth of Canada', 'Dominion of canada', 'ISO 3166-1:CA', 'Etymology of Canada', 'CANADA', 'Canadiophile', ""Canada's"", 'ᑲᓇᑕ', 'Canada/References', ""America's top hat"", 'Canada.', 'Cnada', 'Čanada', 'Canadian Federation', 'Kenadian', 'Canadialand', 'Xanada', 'Dominion of Canada', 'Canadaa']", Thailand,0.22846853733062744,1,1
66,Answer the question concisely. Q: What was the Paramount Film Company originally called? A:,"['Raleigh Studios', 'Famous Players Film Company', 'The Famous Players', 'Celebrated Players Film Corporation']", Famous Players-Lasky Corporation,0.5509243011474609,0,1
67,Answer the question concisely. Q: Who was the first person after Scott to reach the South Pole overland? A:,"['Sir Edmund Hillary', 'Edmund Hilary', 'Sir Ed', 'Sir Edmund Hilary', 'Sir Edmund Percival Hillary', 'Edmond Hillary', 'Ed Hillary', 'Edmond hillary', 'Sir Edmund', 'Edmund Percival Hillary', 'Edmund Hillary']", Amundsen,0.08542752265930176,1,1
