idx,prompt,gold,generated_response,bleurt_score,hallucination_label,small_llm,large_llm
10,"Answer the question concisely based on the context: 
 Once upon a time, in a barn near a farm house, there lived a little white kitten named Cotton. Cotton lived high up in a nice warm place above the barn where all of the farmer's horses slept. But Cotton wasn't alone in her little home above the barn, oh no. She shared her hay bed with her mommy and 5 other sisters. All of her sisters were cute and fluffy, like Cotton. But she was the only white one in the bunch. The rest of her sisters were all orange with beautiful white tiger stripes like Cotton's mommy. Being different made Cotton quite sad. She often wished she looked like the rest of her family. So one day, when Cotton found a can of the old farmer's orange paint, she used it to paint herself like them. When her mommy and sisters found her they started laughing. 

""What are you doing, Cotton?!"" 

""I only wanted to be more like you"". 

Cotton's mommy rubbed her face on Cotton's and said ""Oh Cotton, but your fur is so pretty and special, like you. We would never want you to be any other way"". And with that, Cotton's mommy picked her up and dropped her into a big bucket of water. When Cotton came out she was herself again. Her sisters licked her face until Cotton's fur was all all dry. 

""Don't ever do that again, Cotton!"" they all cried. ""Next time you might mess up that pretty white fur of yours and we wouldn't want that!"" 

Then Cotton thought, ""I change my mind. I like being special"". Q: What color was Cotton? A: white. Q: Where did she live? A: in a barn. Q: Did she live alone? A: no. Q: Who did she live with? A: with her mommy and 5 sisters. Q: What color were her sisters? A: orange and white. Q: Was Cotton happy that she looked different than the rest of her family? A: no. Q: What did she do to try to make herself the same color as her sisters? A: she painted herself. Q: Whose paint was it? A: the farmer. Q: What did Cotton's mother and siblings do when they saw her painted orange? A: they started laughing. Q: Where did Cotton's mother put her to clean the paint off? A: a bucket of water. 
 Q: What did the other cats do when Cotton emerged from the bucket of water? A:",['licked her face'], they licked her face until her fur was all dry.,0.4055183529853821,1,0,0
11,"Answer the question concisely based on the context: 
 Once upon a time, in a barn near a farm house, there lived a little white kitten named Cotton. Cotton lived high up in a nice warm place above the barn where all of the farmer's horses slept. But Cotton wasn't alone in her little home above the barn, oh no. She shared her hay bed with her mommy and 5 other sisters. All of her sisters were cute and fluffy, like Cotton. But she was the only white one in the bunch. The rest of her sisters were all orange with beautiful white tiger stripes like Cotton's mommy. Being different made Cotton quite sad. She often wished she looked like the rest of her family. So one day, when Cotton found a can of the old farmer's orange paint, she used it to paint herself like them. When her mommy and sisters found her they started laughing. 

""What are you doing, Cotton?!"" 

""I only wanted to be more like you"". 

Cotton's mommy rubbed her face on Cotton's and said ""Oh Cotton, but your fur is so pretty and special, like you. We would never want you to be any other way"". And with that, Cotton's mommy picked her up and dropped her into a big bucket of water. When Cotton came out she was herself again. Her sisters licked her face until Cotton's fur was all all dry. 

""Don't ever do that again, Cotton!"" they all cried. ""Next time you might mess up that pretty white fur of yours and we wouldn't want that!"" 

Then Cotton thought, ""I change my mind. I like being special"". Q: What color was Cotton? A: white. Q: Where did she live? A: in a barn. Q: Did she live alone? A: no. Q: Who did she live with? A: with her mommy and 5 sisters. Q: What color were her sisters? A: orange and white. Q: Was Cotton happy that she looked different than the rest of her family? A: no. Q: What did she do to try to make herself the same color as her sisters? A: she painted herself. Q: Whose paint was it? A: the farmer. Q: What did Cotton's mother and siblings do when they saw her painted orange? A: they started laughing. Q: Where did Cotton's mother put her to clean the paint off? A: a bucket of water. Q: What did the other cats do when Cotton emerged from the bucket of water? A: licked her face. 
 Q: Did they want Cotton to change the color of her fur? A:",['no'], no.,0.2807755470275879,1,0,
12,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. 
 Q: what was the name of the fish A:",['Asta.'], Ast,0.6746249794960022,0,1,
13,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. 
 Q: What looked like a birds belly A:",['a bottle'], Asta.,0.1124444231390953,1,1,
14,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. 
 Q: who said that A:",['Asta.'], Asta.,0.9483668208122253,0,0,
15,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. 
 Q: Was Sharkie a friend? A:",['Yes'], Yes.,0.6778684854507446,0,0,
16,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. 
 Q: did they get the bottle? A:",['Yes'], Yes.,0.6778684854507446,0,0,
17,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. Q: did they get the bottle? A: Yes. 
 Q: What was in it A:",['a note'], a note.,0.7849676012992859,0,0,
18,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. Q: did they get the bottle? A: Yes. Q: What was in it A: a note. 
 Q: Did a little boy write the note A:",['No'], Yes.,0.11459752172231674,1,1,
19,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. Q: did they get the bottle? A: Yes. Q: What was in it A: a note. Q: Did a little boy write the note A: No. 
 Q: Who could read the note A:","[""Asta's papa""]", Sharkie.,0.07275217771530151,1,1,
20,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. Q: did they get the bottle? A: Yes. Q: What was in it A: a note. Q: Did a little boy write the note A: No. Q: Who could read the note A: Asta's papa. 
 Q: What did they do with the note A:",['unknown'], they wrote a note to the little girl.,0.05505353957414627,1,1,
21,"Answer the question concisely based on the context: 
 Once there was a beautiful fish named Asta. Asta lived in the ocean. There were lots of other fish in the ocean where Asta lived. They played all day long. 

One day, a bottle floated by over the heads of Asta and his friends. They looked up and saw the bottle. ""What is it?"" said Asta's friend Sharkie. ""It looks like a bird's belly,"" said Asta. But when they swam closer, it was not a bird's belly. It was hard and clear, and there was something inside it. 

The bottle floated above them. They wanted to open it. They wanted to see what was inside. So they caught the bottle and carried it down to the bottom of the ocean. They cracked it open on a rock. When they got it open, they found what was inside. It was a note. The note was written in orange crayon on white paper. Asta could not read the note. Sharkie could not read the note. They took the note to Asta's papa. ""What does it say?"" they asked. 

Asta's papa read the note. He told Asta and Sharkie, ""This note is from a little girl. She wants to be your friend. If you want to be her friend, we can write a note to her. But you have to find another bottle so we can send it to her."" And that is what they did. Q: what was the name of the fish A: Asta. Q: What looked like a birds belly A: a bottle. Q: who said that A: Asta. Q: Was Sharkie a friend? A: Yes. Q: did they get the bottle? A: Yes. Q: What was in it A: a note. Q: Did a little boy write the note A: No. Q: Who could read the note A: Asta's papa. Q: What did they do with the note A: unknown. 
 Q: did they write back A:",['yes'], unknown.,0.2265755832195282,1,1,
